Country Name,Country Code,Series Name,Series Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Ethiopia,ETH,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,17.642,18.816,19.98,21.19,22.389,25.747,25.212,24.916,24.933,24.88
Ethiopia,ETH,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,6.85,7.34,7.87,8.431,8.916,10.402,10.003,9.876,10.046,10.052
Ethiopia,ETH,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,12.174,13.006,13.852,14.738,15.579,17.993,17.529,17.319,17.414,17.39
Ethiopia,ETH,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.25,3.422,3.59,3.803,3.984,5.334,5.283,4.709,4.697,4.681
Ethiopia,ETH,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.774,1.846,1.917,2.013,2.091,2.98,2.938,2.443,2.436,2.443
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.443,2.554,2.662,2.802,2.917,3.994,3.935,3.409,3.402,3.398
Faroe Islands,FRO,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,28.217,29.496,29.312,29.16,29.066,30.315,29.953,29.056,28.828,28.774
Fiji,FJI,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,11.021,10.793,10.629,10.496,10.431,11.851,11.498,10.413,10.135,10.023
Fiji,FJI,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,19.55,20.086,19.932,19.812,19.757,21.114,20.776,19.8,19.552,19.471
Fiji,FJI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.29,5.542,5.546,5.557,5.603,5.848,5.945,5.689,5.532,5.51
Fiji,FJI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.764,3.698,3.701,3.709,3.741,4.031,4.056,3.802,3.694,3.683
Fiji,FJI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.291,4.319,4.324,4.335,4.373,4.649,4.701,4.446,4.322,4.307
Finland,FIN,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,9.006,8.591,8.304,7.919,7.301,8.441,7.202,7.261,6.806,6.793
Finland,FIN,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,12.106,9.857,9.442,7.582,7.466,10.239,9.713,8.833,8.123,8.113
Finland,FIN,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,10.59,9.239,8.888,7.746,7.386,9.365,8.492,8.068,7.482,7.47
Finland,FIN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.842,8.582,8.388,7.298,6.173,7.485,7.044,6.367,6.413,7.471
Finland,FIN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.874,9.036,8.871,7.419,7.175,8.01,8.138,7.047,7.846,9.002
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.376,8.818,8.64,7.361,6.695,7.759,7.617,6.719,7.151,8.26
France,FRA,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,13.125,13.532,12.519,12.001,12.052,12.178,10.368,10.241,9.425,9.428
France,FRA,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,14.781,14.333,14.295,14.119,13.16,13.201,12.55,12.814,11.498,11.49
France,FRA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,13.967,13.94,13.425,13.082,12.618,12.701,11.485,11.559,10.488,10.485
France,FRA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.877,9.853,9.372,9.056,8.351,7.95,7.771,7.137,7.205,7.339
France,FRA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.792,10.245,9.442,8.982,8.475,8.064,7.971,7.469,7.457,7.398
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.354,10.057,9.409,9.018,8.415,8.009,7.874,7.308,7.335,7.37
French Polynesia,PYF,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,28.366,28.156,27.678,26.988,26.617,28.662,27.205,26.33,26.217,26.189
French Polynesia,PYF,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,19.756,19.563,19.29,19.085,19.084,21.519,20.311,19.577,19.439,19.381
French Polynesia,PYF,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,24.044,23.843,23.459,22.984,22.774,25.014,23.68,22.874,22.753,22.714
French Polynesia,PYF,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.803,12.72,12.563,12.565,12.561,13.921,13.481,12.909,12.76,12.736
French Polynesia,PYF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,11.003,10.931,10.793,10.795,10.792,12.197,11.79,11.101,10.97,10.99
French Polynesia,PYF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.789,11.715,11.573,11.572,11.565,12.951,12.531,11.888,11.749,11.75
Gabon,GAB,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,34.352,34.241,33.958,33.716,33.476,34.022,33.432,33.245,33.236,33.366
Gabon,GAB,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,25.54,25.461,25.335,25.173,24.995,25.7,25.362,25.126,25.061,25.109
Gabon,GAB,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,29.867,29.779,29.587,29.396,29.197,29.833,29.377,29.172,29.138,29.228
Gabon,GAB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,28.454,28.682,28.93,29.125,29.01,30.089,29.949,29.066,28.881,28.7
Gabon,GAB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,14.373,14.494,14.624,14.728,14.667,15.467,15.416,14.663,14.566,14.305
Gabon,GAB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.978,20.134,20.303,20.439,20.358,21.27,21.218,20.399,20.278,20.061
"Gambia, The",GMB,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,36.589,34.305,31.997,29.732,31.444,34.093,35.265,36.96,38.777,38.731
"Gambia, The",GMB,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,26.872,27.635,28.373,29.154,31.443,34.746,36.294,38.475,40.904,40.697
"Gambia, The",GMB,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,31.711,30.955,30.176,29.441,31.444,34.422,35.783,37.723,39.848,39.721
"Gambia, The",GMB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.2,6.579,4.814,3.164,3.642,4.78,5.247,5.311,5.776,5.805
"Gambia, The",GMB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.415,6.022,5.465,5.005,5.363,6.909,7.207,6.781,7.134,7.141
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.26,6.285,5.157,4.127,4.538,5.892,6.269,6.076,6.479,6.496
Georgia,GEO,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,33.22,31.457,28.529,30.793,28.925,26.341,25.011,24.823,24.877,24.926
Georgia,GEO,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,21.75,22.297,21.123,23.083,23.221,23.552,21.872,21.403,21.49,21.441
Georgia,GEO,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,27.436,26.815,24.758,26.851,25.998,24.906,23.393,23.061,23.134,23.134
Georgia,GEO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,13.958,12.617,12.734,11.254,10.174,10.24,10.309,10.243,10.148,10.127
Georgia,GEO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,18.758,20.049,15.005,13.955,12.828,13.088,13.146,12.928,12.806,12.717
Georgia,GEO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.506,16.604,13.939,12.667,11.565,11.73,11.791,11.647,11.537,11.48
Germany,DEU,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,7.124,7.429,6.74,6.599,6.165,7.825,8.194,7.143,7.735,7.714
Germany,DEU,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,5.417,6.038,5.835,5.475,5.096,6.808,7.568,6.479,7.196,7.173
Germany,DEU,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,6.239,6.701,6.266,6.011,5.607,7.295,7.868,6.798,7.456,7.434
Germany,DEU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.205,3.722,3.317,2.902,2.724,3.487,3.14,2.797,2.836,3.1
Germany,DEU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.962,4.433,4.182,3.798,3.541,4.222,3.987,3.401,3.27,3.673
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.612,4.104,3.781,3.384,3.163,3.881,3.594,3.12,3.068,3.406
Ghana,GHA,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,32.22,28.664,25.266,26.298,27.115,28.627,29.146,30.021,29.995,29.918
Ghana,GHA,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,19.032,20.112,20.77,21.812,22.672,24.147,24.658,25.483,25.405,25.285
Ghana,GHA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,25.562,24.348,22.997,24.035,24.874,26.368,26.883,27.734,27.683,27.585
Ghana,GHA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.571,5.165,3.486,3.415,3.365,3.519,3.634,3.425,3.403,3.341
Ghana,GHA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.018,5.292,3.261,3.102,2.967,3.119,3.144,2.754,2.734,2.684
Ghana,GHA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.806,5.232,3.369,3.253,3.16,3.313,3.384,3.084,3.063,3.007
Gibraltar,GIB,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,17.888,16.181,16.194,14.617,13.122,13.648,12.024,12.083,11.237,11.23
Greece,GRC,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,17.903,16.294,15.592,14.754,12.844,13.422,12.07,10.685,11.649,11.62
Greece,GRC,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,17.896,16.239,15.885,14.688,12.977,13.53,12.048,11.352,11.452,11.433
Greece,GRC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,28.992,28.017,25.983,24.053,21.201,19.27,18.844,16.363,14.289,12.99
Greece,GRC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,21.715,19.826,17.697,15.262,13.704,13.207,11.268,9.257,8.446,7.811
Greece,GRC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,24.981,23.514,21.413,19.179,17.045,15.899,14.656,12.426,11.066,10.133
Greenland,GRL,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,18.547,16.983,16.571,15.772,15.26,16.984,15.662,14.576,14.306,14.232
Guam,GUM,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,13.031,11.682,11.52,11.164,10.923,12.879,11.789,10.87,10.646,10.565
Guam,GUM,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,15.668,14.212,13.925,13.355,12.984,14.834,13.643,12.652,12.414,12.343
Guam,GUM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.529,5.109,5.126,5.155,5.112,5.83,5.619,5.161,5.076,5.274
Guam,GUM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.194,5.631,5.65,5.683,5.634,6.583,6.292,5.691,5.595,5.839
Guam,GUM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.9,5.4,5.418,5.449,5.401,6.248,5.991,5.454,5.363,5.586
Guatemala,GTM,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,47.01,46.72,47.695,46.861,46.98,48.79,41.909,46.047,40.129,40.204
Guatemala,GTM,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,6.728,8.507,7.234,9.095,9.764,12.51,10.688,13.391,7.849,7.865
Guatemala,GTM,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,26.664,27.421,27.263,27.79,28.185,30.466,26.139,29.552,23.824,23.87
Guatemala,GTM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.556,3.486,3.539,2.822,2.946,3.715,2.884,4.665,3.011,2.868
Guatemala,GTM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,2.005,2.135,1.948,2.026,1.84,2.588,1.821,2.21,1.997,1.882
Guatemala,GTM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.506,2.583,2.462,2.283,2.193,2.955,2.174,3.051,2.344,2.219
Guinea,GIN,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,42.278,42.416,42.507,42.757,43.033,43.94,43.014,42.87,42.861,42.848
Guinea,GIN,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,25.236,25.274,25.346,25.493,25.768,26.693,25.878,25.823,25.863,25.863
